Node;IP;PASS;TECH;NODETYPE;SUBNW;C-RNC;C-BSC;STATE;RBSID;ENBID;REL;SITEID;OSS;FINGERPRINT;BBTYPE;TIMESTAMP;GNBID
LPN1294X_2NB01;10.76.104.146;rbs;3G;RBS;UNDEF;PTT8361X;-;SYNCHRONIZED;8082;-;WRBS01.A28;-;ENM-RAN5A;J57295_317306;;2005_21May2025;-
LPN1521L_6NB02;10.141.89.194;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;508282;23.Q2;-;ENM-RAN5A;LPN1521L_6NB02;;2005_21May2025;508282
LPN1521L_6NB03;10.141.89.198;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;508312;23.Q2;-;ENM-RAN5A;LPN1521L_6NB03;;2005_21May2025;508312
LPN1521T_2NB01;10.77.104.150;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;5822;23.Q2;-;ENM-RAN5A;LPN1521T_2NB01;;2005_21May2025;-
LPN1521X_2NB01;10.76.104.150;rbs;3G;RBS;UNDEF;PTT8361X;-;SYNCHRONIZED;5822;-;WRBS01.A28;-;ENM-RAN5A;598693_137996;;2005_21May2025;-
LPN1522H_7NB02;10.142.17.198;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;516472;23.Q2;-;ENM-RAN5A;LPN1522H_7NB02;;2005_21May2025;516472
LPN1522T_2NB01;10.77.104.154;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;5832;23.Q2;null;ENM-RAN5A;LPN1522T_2NB01;;2005_21May2025;-
LPN1522X_2NB01;10.76.104.154;rbs;3G;RBS;UNDEF;PTT8361X;-;SYNCHRONIZED;5832;-;WRBS01.A28;-;ENM-RAN5A;598834_435047;;2005_21May2025;-
LPN1523H_7NB02;10.141.248.254;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;514512;23.Q2;-;ENM-RAN5A;LPN1523H_7NB02;;2005_21May2025;514512
LPN1523L_6NB03;10.142.51.190;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;516852;23.Q2;-;ENM-RAN5A;LPN1523L_6NB03;;2005_21May2025;516852
LPN1523T_2NB01;10.77.107.170;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;9342;23.Q2;null;ENM-RAN5A;LPN1523T_2NB01;;2005_21May2025;-
LPN1523X_2NB01;10.76.107.170;rbs;3G;RBS;UNDEF;PTT8361X;-;SYNCHRONIZED;9342;-;WRBS01.A28;-;ENM-RAN5A;929205_596106;;2005_21May2025;-
LPN1600H_7NB02;10.141.249.130;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;514522;23.Q2;-;ENM-RAN5A;LPN1600H_7NB02;;2005_21May2025;514522
LPN1600T_2NB01;10.77.107.174;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;19122;23.Q2;null;ENM-RAN5A;LPN1600T_2NB01;;2005_21May2025;-
LPN1600X_2NB01;10.76.107.174;-;3G;RADIONODE;UNDEF;PTT8361X;-;SYNCHRONIZED;19122;-;23.Q2;null;ENM-RAN5A;LPN1600X_2NB01;;2005_21May2025;-
LPN1601P_9NB01;10.183.137.186;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;377212;23.Q2;-;ENM-RAN5A;LPN1601P_9NB01;;2005_21May2025;510832
LPN1601Q_9NB02;10.183.137.190;-;2G3G;RADIONODE;UNDEF;PTT8361X;-;SYNCHRONIZED;377342;-;23.Q2;-;ENM-RAN5A;LPN1601Q_9NB02;;2005_21May2025;-
LPN1601T_2NB03;10.183.137.178;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;377222;23.Q2;-;ENM-RAN5A;LPN1601T_2NB03;;2005_21May2025;-
LPN1601X_2NB04;10.183.137.182;-;3G;RADIONODE;UNDEF;PTT8361X;-;SYNCHRONIZED;377352;-;23.Q2;-;ENM-RAN5A;LPN1601X_2NB04;;2005_21May2025;-
LPN1602P_9NB03;10.183.209.126;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;347682;23.Q2;-;ENM-RAN5A;LPN1602P_9NB03;;2005_21May2025;597572
LPN1602Q_9NB02;10.183.209.130;-;2G3G;RADIONODE;UNDEF;PTT8361X;-;SYNCHRONIZED;347722;-;23.Q2;-;ENM-RAN5A;LPN1602Q_9NB02;;2005_21May2025;-
LPN1602T_2NB04;10.183.209.118;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;347712;23.Q2;-;ENM-RAN5A;LPN1602T_2NB04;;2005_21May2025;-
LPN1602X_2NB05;10.183.209.122;-;3G;RADIONODE;UNDEF;PTT8361X;-;SYNCHRONIZED;347712;-;23.Q2;-;ENM-RAN5A;LPN1602X_2NB05;;2005_21May2025;-
LPN1603H_7NB02;10.142.28.170;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;518782;23.Q2;-;ENM-RAN5A;LPN1603H_7NB02;;2005_21May2025;518782
LPN1603T_2NB01;10.77.107.178;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;10252;23.Q2;null;ENM-RAN5A;LPN1603T_2NB01;;2005_21May2025;-
LPN1603X_2NB01;10.76.107.178;rbs;3G;RBS;UNDEF;PTT8361X;-;SYNCHRONIZED;10252;-;WRBS01.A28;-;ENM-RAN5A;931089_240456;;2005_21May2025;-
LPN1604H_7NB02;10.142.28.178;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;518282;23.Q2;-;ENM-RAN5A;LPN1604H_7NB02;;2005_21May2025;517882
LPN1604T_2NB01;10.68.180.182;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;145122;23.Q2;-;ENM-RAN5A;LPN1604T_2NB01;;2005_21May2025;-
LPN1607I_6NB04;10.141.81.230;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;43752;23.Q2;-;ENM-RAN5A;LPN1607I_6NB04;;2005_21May2025;-
LPN1607I_6NB06;10.142.45.250;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;48962;23.Q2;-;ENM-RAN5A;LPN1607I_6NB06;;2005_21May2025;-
LPN1607L_6NB03;10.152.112.202;-;5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;-;23.Q2;-;ENM-RAN5A;LPN1607L_6NB03;;2005_21May2025;504722
LPN1607L_6NB05;10.153.163.242;-;5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;-;23.Q2;-;ENM-RAN5A;LPN1607L_6NB05;;2005_21May2025;516862
LPN1607T_2NB01;10.77.104.158;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;8112;23.Q2;null;ENM-RAN5A;LPN1607T_2NB01;;2005_21May2025;-
LPN1607X_2NB01;10.76.104.158;rbs;3G;RBS;UNDEF;PTT8361X;-;SYNCHRONIZED;8112;-;WRBS01.A28;-;ENM-RAN5A;599304_553639;;2005_21May2025;-
LPN1607X_2NB02;10.140.74.254;-;3G4G;RADIONODE;UNDEF;PTT8361X;-;SYNCHRONIZED;35912;35912;23.Q2;-;ENM-RAN5A;LPN1607X_2NB02;;2005_21May2025;-
LPN1611I_6NB03;10.141.58.238;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;43262;23.Q2;-;ENM-RAN5A;LPN1611I_6NB03;;2005_21May2025;-
LPN1611L_6NB02;10.152.92.174;-;5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;-;23.Q2;-;ENM-RAN5A;LPN1611L_6NB02;;2005_21May2025;504262
LPN1611T_2NB01;10.68.180.218;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;116982;23.Q2;-;ENM-RAN5A;LPN1611T_2NB01;;2005_21May2025;-
LPN1611X_2NB01;10.69.180.218;-;3G;RADIONODE;UNDEF;PTT8361X;-;SYNCHRONIZED;116982;-;23.Q2;-;ENM-RAN5A;LPN1611X_2NB01;;2005_21May2025;-
LPN1620H_7NB02;10.142.28.166;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;517912;23.Q2;-;ENM-RAN5A;LPN1620H_7NB02;;2005_21May2025;517912
LPN1620T_2NB01;10.77.104.162;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;5852;23.Q2;null;ENM-RAN5A;LPN1620T_2NB01;;2005_21May2025;-
LPN1620X_2NB01;10.76.104.162;rbs;3G;RBS;UNDEF;PTT8361X;-;SYNCHRONIZED;5852;-;WRBS01.A28;-;ENM-RAN5A;598752_213789;;2005_21May2025;-
LPN1648H_7NB02;10.141.120.210;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;506462;23.Q2;-;ENM-RAN5A;LPN1648H_7NB02;;2005_21May2025;506462
LPN1648T_2NB01;10.68.180.186;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;123952;23.Q2;-;ENM-RAN5A;LPN1648T_2NB01;;2005_21May2025;-
LPN1761L_6NB02;10.141.89.218;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;508482;23.Q2;-;ENM-RAN5A;LPN1761L_6NB02;;2005_21May2025;508482
LPN1761L_6NB03;10.141.89.222;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;508512;23.Q2;-;ENM-RAN5A;LPN1761L_6NB03;;2005_21May2025;508512
LPN1761T_2NB01;10.36.47.238;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;8122;23.Q2;null;ENM-RAN5A;LPN1761T_2NB01;;2005_21May2025;-
LPN1761X_2NB01;10.35.47.238;rbs;3G;RBS;UNDEF;PTT8361X;-;SYNCHRONIZED;8122;-;WRBS01.A28;-;ENM-RAN5A;599309_137737;;2005_21May2025;-
LPN1762I_6NB04;10.141.18.150;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;40982;23.Q2;-;ENM-RAN5A;LPN1762I_6NB04;;2005_21May2025;-
LPN1762L_6NB03;10.152.26.150;-;5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;-;23.Q2;-;ENM-RAN5A;LPN1762L_6NB03;;2005_21May2025;501412
LPN1762T_2NB01;10.77.104.166;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;8132;23.Q2;null;ENM-RAN5A;LPN1762T_2NB01;;2005_21May2025;-
LPN1762T_2NB02;10.143.62.130;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;37232;23.Q2;-;ENM-RAN5A;LPN1762T_2NB02;;2005_21May2025;-
LPN1762X_2NB01;10.76.104.166;rbs;3G;RBS;UNDEF;PTT8361X;-;SYNCHRONIZED;8132;-;WRBS01.A28;-;ENM-RAN5A;570571_513058;;2005_21May2025;-
LPN1762X_2NB02;10.137.62.130;-;3G;RADIONODE;UNDEF;PTT8361X;-;SYNCHRONIZED;37232;-;23.Q2;null;ENM-RAN5A;LPN1762X_2NB02;;2005_21May2025;-
LPN1763T_2NB01;10.68.148.162;rbs;4G;ERBS;UNDEF;;-;SYNCHRONIZED;-;122012;1719;-;ENM-RAN5A;LPN1763T_2NB01;;2005_21May2025;-
LPN1780I_6NB03;10.141.17.214;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;41082;23.Q2;-;ENM-RAN5A;LPN1780I_6NB03;;2005_21May2025;-
LPN1780L_6NB02;10.152.25.214;-;5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;-;23.Q2;-;ENM-RAN5A;LPN1780L_6NB02;;2005_21May2025;501212
LPN1780Q_9NB01;10.75.163.198;-;2G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;-;23.Q2;null;ENM-RAN5A;LPN1780Q_9NB01;;2005_21May2025;-
LPN1780T_2NB01;10.68.148.166;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;30832;23.Q2;null;ENM-RAN5A;LPN1780T_2NB01;;2005_21May2025;-
LPN1780X_2NB01;10.69.148.166;rbs;3G;RBS;UNDEF;PTT8361X;-;SYNCHRONIZED;30832;-;WRBS01.A28;-;ENM-RAN5A;217812_338525;;2005_21May2025;-
LPN1781H_7NB02;10.141.115.242;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;505912;23.Q2;-;ENM-RAN5A;LPN1781H_7NB02;;2005_21May2025;505912
LPN1781I_6NB04;10.141.204.198;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;45962;23.Q2;-;ENM-RAN5A;LPN1781I_6NB04;;2005_21May2025;-
LPN1781L_6NB03;10.152.192.198;-;5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;-;23.Q2;-;ENM-RAN5A;LPN1781L_6NB03;;2005_21May2025;510252
LPN1781T_2NB01;10.77.104.170;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;5862;23.Q2;null;ENM-RAN5A;LPN1781T_2NB01;;2005_21May2025;-
LPN1781X_2NB01;10.76.104.170;rbs;3G;RBS;UNDEF;PTT8361X;-;SYNCHRONIZED;5862;-;WRBS01.A28;-;ENM-RAN5A;598812_138294;;2005_21May2025;-
LPN1782I_6NB03;10.141.58.242;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;42622;23.Q2;-;ENM-RAN5A;LPN1782I_6NB03;;2005_21May2025;-
LPN1782L_6NB02;10.152.92.182;-;5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;-;23.Q2;-;ENM-RAN5A;LPN1782L_6NB02;;2005_21May2025;503512
LPN1782T_2NB01;10.68.148.170;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;53812;23.Q2;-;ENM-RAN5A;LPN1782T_2NB01;;2005_21May2025;-
LPN1782X_2NB01;10.69.148.170;-;3G;RADIONODE;UNDEF;PTT8361X;-;SYNCHRONIZED;117062;-;23.Q2;null;ENM-RAN5A;LPN1782X_2NB01;;2005_21May2025;-
LPN1903H_7NB03;10.142.14.162;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;517132;23.Q2;-;ENM-RAN5A;LPN1903H_7NB03;;2005_21May2025;517132
LPN1903T_2NB01;10.68.148.174;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;5872;23.Q2;null;ENM-RAN5A;LPN1903T_2NB01;;2005_21May2025;-
LPN1903X_2NB01;10.69.148.174;rbs;3G;RBS;UNDEF;PTT8361X;-;SYNCHRONIZED;5872;-;WRBS01.A28;-;ENM-RAN5A;J57104_729809;;2005_21May2025;-
LPN1903X_2NB02;10.143.62.134;-;3G4G;RADIONODE;UNDEF;PTT8361X;-;SYNCHRONIZED;37472;37472;23.Q2;-;ENM-RAN5A;LPN1903X_2NB02;;2005_21May2025;-
LPN1904H_7NB02;10.141.115.238;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;506112;23.Q2;-;ENM-RAN5A;LPN1904H_7NB02;;2005_21May2025;506112
LPN1904T_2NB01;10.77.107.134;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;12022;23.Q2;-;ENM-RAN5A;LPN1904T_2NB01;;2005_21May2025;-
LPN1904X_2NB01;10.76.107.134;rbs;3G;RBS;UNDEF;PTT8361X;-;SYNCHRONIZED;12022;-;WRBS01.A28;-;ENM-RAN5A;598874_138149;;2005_21May2025;-
LPN1907H_7NB02;10.142.18.206;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;516452;23.Q2;-;ENM-RAN5A;LPN1907H_7NB02;;2005_21May2025;516452
LPN1907L_6NB03;10.142.61.150;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;518432;23.Q2;-;ENM-RAN5A;LPN1907L_6NB03;;2005_21May2025;518432
LPN1907T_2NB01;10.68.148.178;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;32852;23.Q2;null;ENM-RAN5A;LPN1907T_2NB01;;2005_21May2025;-
LPN1907X_2NB01;10.69.148.178;rbs;3G;RBS;UNDEF;PTT8361X;-;SYNCHRONIZED;5882;-;WRBS01.A28;-;ENM-RAN5A;571771_138340;;2005_21May2025;-
LPN1909H_7NB04;10.141.127.246;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;505852;23.Q2;-;ENM-RAN5A;LPN1909H_7NB04;;2005_21May2025;505852
LPN1909I_6NB03;10.141.35.238;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;42162;23.Q2;-;ENM-RAN5A;LPN1909I_6NB03;;2005_21May2025;-
LPN1909I_6NB05;10.141.245.174;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;48552;23.Q2;-;ENM-RAN5A;LPN1909I_6NB05;;2005_21May2025;-
LPN1909L_6NB02;10.152.53.238;-;5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;-;23.Q2;-;ENM-RAN5A;LPN1909L_6NB02;;2005_21May2025;502652
LPN1909T_2NB01;10.68.180.222;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;5912;23.Q2;-;ENM-RAN5A;LPN1909T_2NB01;;2005_21May2025;-
LPN1909X_2NB01;10.69.180.222;rbs;3G;RBS;UNDEF;PTT8361X;-;SYNCHRONIZED;5912;-;WRBS01.A28;-;ENM-RAN5A;572519_138350;;2005_21May2025;-
LPN1919P_9NB02;10.196.141.2;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;57652;23.Q2;-;ENM-RAN5A;LPN1919P_9NB02;;2005_21May2025;586182
LPN1919Q_9NB01;10.196.141.6;-;2G3G;RADIONODE;UNDEF;PTT8361X;-;SYNCHRONIZED;60062;-;23.Q2;-;ENM-RAN5A;LPN1919Q_9NB01;;2005_21May2025;-
LPN1919T_2NB03;10.196.224.250;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;60062;23.Q2;-;ENM-RAN5A;LPN1919T_2NB03;;2005_21May2025;-
LPN1919X_2NB04;10.196.224.254;-;3G;RADIONODE;UNDEF;PTT8361X;-;SYNCHRONIZED;57652;-;23.Q2;-;ENM-RAN5A;LPN1919X_2NB04;;2005_21May2025;-
LPN1930H_7NB02;10.141.115.230;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;506922;23.Q2;-;ENM-RAN5A;LPN1930H_7NB02;;2005_21May2025;506922
LPN1930T_2NB01;10.77.107.138;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;12032;23.Q2;null;ENM-RAN5A;LPN1930T_2NB01;;2005_21May2025;-
LPN1930X_2NB01;10.76.107.138;rbs;3G;RBS;UNDEF;PTT8361X;-;SYNCHRONIZED;12032;-;WRBS01.A28;-;ENM-RAN5A;590050_432094;;2005_21May2025;-
LPN1931H_7NB02;10.141.110.194;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;506882;23.Q2;-;ENM-RAN5A;LPN1931H_7NB02;;2005_21May2025;506882
LPN1931T_2NB01;10.77.104.178;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;5932;23.Q2;null;ENM-RAN5A;LPN1931T_2NB01;;2005_21May2025;-
LPN1931X_2NB01;10.76.104.178;rbs;3G;RBS;UNDEF;PTT8361X;-;SYNCHRONIZED;5932;-;WRBS01.A28;-;ENM-RAN5A;585607_307304;;2005_21May2025;-
LPN1950T_2NB01;10.77.107.182;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;19632;23.Q2;null;ENM-RAN5A;LPN1950T_2NB01;;2005_21May2025;-
LPN1950X_2NB01;10.76.107.182;rbs;3G;RBS;UNDEF;PTT8361X;-;SYNCHRONIZED;19632;-;WRBS01.A28;-;ENM-RAN5A;706831_749344;;2005_21May2025;-
LPN1996H_7NB02;10.141.115.226;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;507242;23.Q2;-;ENM-RAN5A;LPN1996H_7NB02;;2005_21May2025;507242
LPN1996P_9NB01;10.68.180.210;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;55642;23.Q2;null;ENM-RAN5A;LPN1996P_9NB01;;2005_21May2025;-
LPN2374T_2NB01;10.77.104.186;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;5952;23.Q2;-;ENM-RAN5A;LPN2374T_2NB01;;2005_21May2025;-
LPN2374X_2NB01;10.76.104.186;rbs;3G;RBS;UNDEF;PTT8361X;-;SYNCHRONIZED;5952;-;WRBS01.A28;-;ENM-RAN5A;J57327_324692;;2005_21May2025;-
LPN3002P_9NB02;10.183.137.30;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;331282;23.Q2;-;ENM-RAN5A;LPN3002P_9NB02;;2005_21May2025;-
LPN3002Q_9NB01;10.183.137.34;-;2G3G;RADIONODE;UNDEF;PTT8361X;-;SYNCHRONIZED;329212;-;23.Q2;-;ENM-RAN5A;LPN3002Q_9NB01;;2005_21May2025;-
LPN3002T_2NB03;10.183.137.22;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;332142;23.Q2;-;ENM-RAN5A;LPN3002T_2NB03;;2005_21May2025;-
LPN3002X_2NB04;10.183.137.26;-;3G;RADIONODE;UNDEF;PTT8361X;-;SYNCHRONIZED;329182;-;23.Q2;-;ENM-RAN5A;LPN3002X_2NB04;;2005_21May2025;-
LPN3006Q_9NB03;10.135.153.146;-;2G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;-;23.Q2;null;ENM-RAN5A;LPN3006Q_9NB03;;2005_21May2025;-
LPN3006T_2NB03;10.143.153.146;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;46782;23.Q2;-;ENM-RAN5A;LPN3006T_2NB03;;2005_21May2025;-
LPN3007T_2NB01;10.36.47.250;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;125182;23.Q2;null;ENM-RAN5A;LPN3007T_2NB01;;2005_21May2025;-
LPN3007X_2NB01;10.35.47.250;-;3G;RADIONODE;UNDEF;PTT8361X;-;SYNCHRONIZED;125182;-;23.Q2;null;ENM-RAN5A;LPN3007X_2NB01;;2005_21May2025;-
LPN3009T_2NB01;10.68.148.182;rbs;4G;ERBS;UNDEF;;-;SYNCHRONIZED;-;125362;1719;-;ENM-RAN5A;LPN3009T_2NB01;;2005_21May2025;-
LPN3010T_2NB01;10.68.180.230;rbs;4G;ERBS;UNDEF;;-;SYNCHRONIZED;-;117222;1719;-;ENM-RAN5A;LPN3010T_2NB01;;2005_21May2025;-
LPN3011T_2NB01;10.68.148.186;-;4G;RADIONODE;UNDEF;null;-;UNSYNCHRONIZED;-;5962;23.Q2;null;ENM-RAN5A;LPN3011T_2NB01;;2005_21May2025;-
LPN3011X_2NB01;10.69.148.186;rbs;3G;RBS;UNDEF;PTT8361X;-;UNSYNCHRONIZED;5962;-;WRBS01.A28;-;ENM-RAN5A;571767_955572;;2005_21May2025;-
LPN3013L_6NB02;10.141.232.146;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;511722;23.Q2;-;ENM-RAN5A;LPN3013L_6NB02;;2005_21May2025;511722
LPN3013T_2NB01;10.36.47.230;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;10262;23.Q2;null;ENM-RAN5A;LPN3013T_2NB01;;2005_21May2025;-
LPN3013X_2NB01;10.35.47.230;rbs;3G;RBS;UNDEF;PTT8361X;-;SYNCHRONIZED;10262;-;WRBS01.A28;-;ENM-RAN5A;182947_914634;;2005_21May2025;-
LPN3052I_6NB03;10.141.35.158;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;41532;23.Q2;-;ENM-RAN5A;LPN3052I_6NB03;;2005_21May2025;-
LPN3052L_6NB02;10.152.53.158;-;5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;-;23.Q2;-;ENM-RAN5A;LPN3052L_6NB02;;2005_21May2025;502232
LPN3052T_2NB01;10.77.104.190;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;5972;23.Q2;null;ENM-RAN5A;LPN3052T_2NB01;;2005_21May2025;-
LPN3052X_2NB01;10.76.104.190;rbs;3G;RBS;UNDEF;PTT8361X;-;SYNCHRONIZED;5972;-;WRBS01.A28;-;ENM-RAN5A;570601_042716;;2005_21May2025;-
LPN3064L_6NB03;10.183.181.58;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;325272;23.Q2;-;ENM-RAN5A;LPN3064L_6NB03;;2005_21May2025;589752
LPN3064P_9NB01;10.183.181.74;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;323922;23.Q2;-;ENM-RAN5A;LPN3064P_9NB01;;2005_21May2025;590272
LPN3064Q_9NB02;10.183.181.78;-;2G3G;RADIONODE;UNDEF;PTT8361X;-;SYNCHRONIZED;87982;-;23.Q2;-;ENM-RAN5A;LPN3064Q_9NB02;;2005_21May2025;-
LPN3064T_2NB04;10.183.181.66;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;330132;23.Q2;-;ENM-RAN5A;LPN3064T_2NB04;;2005_21May2025;-
LPN3064X_2NB05;10.183.181.70;-;3G;RADIONODE;UNDEF;PTT8361X;-;SYNCHRONIZED;87972;-;23.Q2;-;ENM-RAN5A;LPN3064X_2NB05;;2005_21May2025;-
LPN6511T_2NB01;10.36.47.158;rbs;4G;ERBS;UNDEF;;-;SYNCHRONIZED;-;20842;1719;-;ENM-RAN5A;LPN6511T_2NB01;;2005_21May2025;-
LPN6511X_2NB01;10.35.47.158;rbs;3G;RBS;UNDEF;PTT8361X;-;SYNCHRONIZED;20842;-;WRBS01.A28;-;ENM-RAN5A;217822_129147;;2005_21May2025;-
LPN6519T_2NB01;10.36.47.154;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;20852;23.Q2;-;ENM-RAN5A;LPN6519T_2NB01;;2005_21May2025;-
LPN6519X_2NB01;10.35.47.154;rbs;3G;RBS;UNDEF;PTT8361X;-;SYNCHRONIZED;20852;-;WRBS01.A28;-;ENM-RAN5A;353184_215691;;2005_21May2025;-
LPN6525P_9NB01;10.68.250.170;-;2G4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;36922;23.Q2;-;ENM-RAN5A;LPN6525P_9NB01;;2005_21May2025;-
LPN6525X_2NB01;10.69.250.170;-;3G;RADIONODE;UNDEF;PTT8361X;-;SYNCHRONIZED;36922;-;23.Q2;null;ENM-RAN5A;LPN6525X_2NB01;;2005_21May2025;-
LPN6700L_6NB02;10.141.232.154;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;511732;23.Q2;-;ENM-RAN5A;LPN6700L_6NB02;;2005_21May2025;511732
LPN6700T_2NB01;10.36.47.198;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;117632;23.Q2;-;ENM-RAN5A;LPN6700T_2NB01;;2005_21May2025;-
LPN6700X_2NB01;10.35.47.198;-;3G;RADIONODE;UNDEF;PTT8361X;-;SYNCHRONIZED;117632;-;23.Q2;null;ENM-RAN5A;LPN6700X_2NB01;;2005_21May2025;-
LPN6701L_6NB02;10.183.209.2;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;320562;23.Q2;-;ENM-RAN5A;LPN6701L_6NB02;;2005_21May2025;588482
LPN6701T_2NB01;10.36.47.174;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;117642;23.Q2;-;ENM-RAN5A;LPN6701T_2NB01;;2005_21May2025;-
LPN6701X_2NB01;10.35.47.174;-;3G;RADIONODE;UNDEF;PTT8361X;-;SYNCHRONIZED;117642;-;23.Q2;-;ENM-RAN5A;LPN6701X_2NB01;;2005_21May2025;-
